,ObservationID,Date_Time,Site_ID,NOx,NO2,NO,PM10,O3,Temperature,ObjectId,ObjectId2,NVPM10,VPM10,NVPM2_5,PM2_5,VPM2_5,CO,RH,Pressure,SO2
513410,513410,2015-02-14 04:00:00,452.0,60.1959381103516,52.5459403991699,4.98920011520386,11.0,15.5664596557617,,,657346,10.8,0.2,9.0,10.3999996185303,1.4,,,,
513405,513405,2015-02-14 05:00:00,375.0,84.0,53.0,20.25,,,,,1067926,,,,,,,,,
513404,513404,2015-02-14 05:00:00,270.0,56.5,20.75,23.0,,,,,859163,,,,,,,,,
513403,513403,2015-02-14 05:00:00,206.0,112.0,39.75,47.25,,,,,885223,,,,,,,,,
513402,513402,2015-02-14 05:00:00,452.0,42.5531311035156,37.0546913146973,3.5859899520874,13.1000003814697,23.0503406524658,,,380501,11.0,2.1,9.3,11.8999996185303,2.6,,,,
513401,513401,2015-02-14 05:00:00,215.0,130.75,53.25,50.5,,,,,1376280,,,,,,,,,
513400,513400,2015-02-14 05:00:00,463.0,71.75,46.5,16.5,,,,,182304,,,,,,,,,
513399,513399,2015-02-14 05:00:00,203.0,79.75,37.75,27.5,,,,,1039867,,,,,,,,,
513392,513392,2015-02-14 06:00:00,215.0,133.75,50.5,54.5,,,,,859157,,,,,,,,,
513393,513393,2015-02-14 06:00:00,463.0,35.0,26.25,5.75,,,,,859160,,,,,,,,,
513394,513394,2015-02-14 06:00:00,270.0,95.5,39.0,36.75,,,,,182303,,,,,,,,,
513395,513395,2015-02-14 06:00:00,375.0,79.25,48.0,20.5,,,,,1376278,,,,,,,,,
513397,513397,2015-02-14 06:00:00,203.0,105.0,51.5,35.0,,,,,657340,,,,,,,,,
513398,513398,2015-02-14 06:00:00,206.0,76.25,27.25,32.0,,,,,657343,,,,,,,,,
513396,513396,2015-02-14 06:00:00,452.0,36.9112510681152,34.2815589904785,1.7150399684906,14.8999996185303,25.7445297241211,,,885220,12.5,2.4,10.3,13.1000003814697,2.8,,,,
513391,513391,2015-02-14 07:00:00,203.0,61.5,39.5,14.25,,,,,1376276,,,,,,,,,
513390,513390,2015-02-14 07:00:00,463.0,37.75,27.0,7.25,,,,,1039865,,,,,,,,,
513389,513389,2015-02-14 07:00:00,215.0,122.0,53.0,45.0,,,,,657334,,,,,,,,,
513388,513388,2015-02-14 07:00:00,375.0,90.0,48.75,27.0,,,,,1039863,,,,,,,,,
513387,513387,2015-02-14 07:00:00,206.0,172.25,41.0,85.5,,,,,859154,,,,,,,,,
513386,513386,2015-02-14 07:00:00,452.0,46.091251373291,39.827808380127,4.08490991592407,15.1999998092651,23.6989402770996,,,657337,12.4,2.8,11.3,15.0,3.7,,,,
513385,513385,2015-02-14 07:00:00,270.0,37.75,23.5,9.25,,,,,885217,,,,,,,,,
513378,513378,2015-02-14 08:00:00,452.0,49.5815582275391,40.258129119873,6.08058977127075,12.8999996185303,28.8877601623535,,,1039861,10.9,2.0,10.2,13.1999998092651,3.0,,,,
513379,513379,2015-02-14 08:00:00,203.0,79.25,42.75,23.75,,,,,182301,,,,,,,,,
513380,513380,2015-02-14 08:00:00,215.0,131.75,59.25,47.25,,,,,1039859,,,,,,,,,
513382,513382,2015-02-14 08:00:00,463.0,68.75,39.5,19.0,,,,,1067924,,,,,,,,,
513384,513384,2015-02-14 08:00:00,375.0,67.5,43.0,16.0,,,,,1067922,,,,,,,,,
513381,513381,2015-02-14 08:00:00,206.0,256.25,60.0,128.0,,,,,182302,,,,,,,,,
513383,513383,2015-02-14 08:00:00,270.0,107.25,37.25,45.5,,,,,1067920,,,,,,,,,
513377,513377,2015-02-14 09:00:00,375.0,85.5,50.5,23.0,,,,,182300,,,,,,,,,
513376,513376,2015-02-14 09:00:00,203.0,145.5,62.5,54.0,,,,,657331,,,,,,,,,
513375,513375,2015-02-14 09:00:00,463.0,93.75,47.75,30.0,,,,,380499,,,,,,,,,
513374,513374,2015-02-14 09:00:00,452.0,42.1706314086914,33.9946899414063,5.33221006393433,10.3999996185303,35.3238906860352,,,1039857,7.4,3.0,7.7,11.5,3.8,,,,
513373,513373,2015-02-14 09:00:00,206.0,329.25,76.0,165.0,,,,,1376274,,,,,,,,,
513372,513372,2015-02-14 09:00:00,215.0,127.75,57.25,46.25,,,,,859151,,,,,,,,,
513371,513371,2015-02-14 09:00:00,270.0,194.75,55.25,91.0,,,,,1039855,,,,,,,,,
513364,513364,2015-02-14 10:00:00,270.0,53.0,20.25,21.5,,,,,1039853,,,,,,,,,
513365,513365,2015-02-14 10:00:00,206.0,366.75,74.5,190.5,,,,,859148,,,,,,,,,
513366,513366,2015-02-14 10:00:00,375.0,100.0,48.25,33.75,,,,,885214,,,,,,,,,
513368,513368,2015-02-14 10:00:00,215.0,122.75,58.5,41.75,,,,,657328,,,,,,,,,
513369,513369,2015-02-14 10:00:00,452.0,28.2571907043457,22.3284397125244,3.86663007736206,7.69999980926514,49.1441116333008,,,1067916,4.2,3.5,2.9,5.90000009536743,3.0,,,,
513370,513370,2015-02-14 10:00:00,203.0,61.0,41.25,13.0,,,,,182299,,,,,,,,,
513367,513367,2015-02-14 10:00:00,463.0,131.25,51.5,52.0,,,,,1067918,,,,,,,,,
513363,513363,2015-02-14 11:00:00,375.0,69.5,43.5,16.75,,,,,182296,,,,,,,,,
513362,513362,2015-02-14 11:00:00,203.0,33.0,24.5,5.5,,,,,1039847,,,,,,,,,
513361,513361,2015-02-14 11:00:00,463.0,151.5,60.25,59.25,,,,,182298,,,,,,,,,
513360,513360,2015-02-14 11:00:00,215.0,131.75,60.0,47.0,,,,,1039851,,,,,,,,,
513359,513359,2015-02-14 11:00:00,452.0,26.9662494659424,19.8421897888184,4.64619016647339,6.0,54.3828315734863,,,182297,4.5,1.5,3.6,5.69999980926514,2.1,,,,
513358,513358,2015-02-14 11:00:00,270.0,105.75,41.5,42.0,,,,,1067914,,,,,,,,,
513357,513357,2015-02-14 11:00:00,206.0,332.25,81.0,164.0,,,,,1039849,,,,,,,,,
513351,513351,2015-02-14 12:00:00,270.0,89.0,38.5,32.75,,,,,859145,,,,,,,,,
513352,513352,2015-02-14 12:00:00,215.0,98.5,51.25,31.0,,,,,1067912,,,,,,,,,
513350,513350,2015-02-14 12:00:00,375.0,58.75,36.25,14.75,,,,,657322,,,,,,,,,
513354,513354,2015-02-14 12:00:00,463.0,112.5,52.0,39.5,,,,,657325,,,,,,,,,
513355,513355,2015-02-14 12:00:00,452.0,26.1056308746338,19.9856300354004,3.99135994911194,5.90000009536743,60.6193885803223,,,1376272,2.8,3.1,2.2,4.59999990463257,2.4,,,,
513353,513353,2015-02-14 12:00:00,203.0,32.5,23.75,5.75,,,,,859142,,,,,,,,,
513356,513356,2015-02-14 12:00:00,206.0,353.25,82.75,176.5,,,,,380497,,,,,,,,,
513343,513343,2015-02-14 13:00:00,452.0,22.8065605163574,17.8340606689453,3.24298000335693,3.09999990463257,70.7974624633789,,,1067910,1.4,1.7,1.6,3.79999995231628,2.2,,,,
513344,513344,2015-02-14 13:00:00,206.0,431.5,92.75,220.5,,,,,182294,,,,,,,,,
513345,513345,2015-02-14 13:00:00,270.0,47.75,21.0,17.25,,,,,182295,,,,,,,,,
513348,513348,2015-02-14 13:00:00,375.0,95.0,48.5,30.0,,,,,1067908,,,,,,,,,
513347,513347,2015-02-14 13:00:00,215.0,119.5,55.25,42.0,,,,,1376270,,,,,,,,,
513349,513349,2015-02-14 13:00:00,203.0,24.75,18.0,4.5,,,,,380495,,,,,,,,,
513346,513346,2015-02-14 13:00:00,463.0,108.25,53.5,35.25,,,,,657319,,,,,,,,,
513337,513337,2015-02-14 14:00:00,206.0,330.0,92.5,155.0,,,,,885211,,,,,,,,,
513338,513338,2015-02-14 14:00:00,452.0,20.8462505340576,17.4037494659424,2.24514007568359,5.09999990463257,71.5458526611328,,,1067906,3.4,1.7,2.7,4.80000019073486,2.1,,,,
513336,513336,2015-02-14 14:00:00,203.0,20.25,14.5,3.5,,,,,1376266,,,,,,,,,
513340,513340,2015-02-14 14:00:00,463.0,124.5,62.0,40.75,,,,,182293,,,,,,,,,
513341,513341,2015-02-14 14:00:00,215.0,114.5,56.0,38.5,,,,,1376268,,,,,,,,,
513339,513339,2015-02-14 14:00:00,375.0,112.75,56.75,36.75,,,,,380493,,,,,,,,,
513342,513342,2015-02-14 14:00:00,270.0,20.25,9.0,7.25,,,,,1039845,,,,,,,,,
513330,513330,2015-02-14 15:00:00,270.0,36.75,17.5,12.5,,,,,1376262,,,,,,,,,
513331,513331,2015-02-14 15:00:00,463.0,127.75,64.5,41.25,,,,,1376264,,,,,,,,,
513329,513329,2015-02-14 15:00:00,203.0,24.0,17.25,4.25,,,,,1376260,,,,,,,,,
513334,513334,2015-02-14 15:00:00,215.0,145.25,68.0,50.25,,,,,1039841,,,,,,,,,
513335,513335,2015-02-14 15:00:00,375.0,141.25,61.0,52.0,,,,,1067904,,,,,,,,,
513333,513333,2015-02-14 15:00:00,452.0,31.0781307220459,26.344690322876,3.08706998825073,6.09999990463257,62.8645515441895,,,1039843,4.8,1.3,2.5,4.09999990463257,1.6,,,,
513332,513332,2015-02-14 15:00:00,206.0,474.75,103.25,242.5,,,,,657316,,,,,,,,,
513328,513328,2015-02-14 16:00:00,375.0,124.75,60.0,42.25,,,,,885208,,,,,,,,,
513327,513327,2015-02-14 16:00:00,452.0,42.1706314086914,36.4331283569336,3.7418999671936,6.5,49.9922904968262,,,182292,6.9,-0.4,4.1,5.40000009536743,1.3,,,,
513326,513326,2015-02-14 16:00:00,215.0,145.75,71.25,48.5,,,,,182291,,,,,,,,,
513325,513325,2015-02-14 16:00:00,203.0,18.5,14.5,2.5,,,,,1067900,,,,,,,,,
513324,513324,2015-02-14 16:00:00,270.0,46.5,25.25,13.5,,,,,1067902,,,,,,,,,
513323,513323,2015-02-14 16:00:00,206.0,384.25,97.0,187.25,,,,,885205,,,,,,,,,
513322,513322,2015-02-14 16:00:00,463.0,140.5,70.5,45.5,,,,,859139,,,,,,,,,
513316,513316,2015-02-14 17:00:00,206.0,449.5,99.5,227.75,,,,,1039839,,,,,,,,,
513315,513315,2015-02-14 17:00:00,215.0,119.25,66.75,34.25,,,,,182289,,,,,,,,,
513317,513317,2015-02-14 17:00:00,452.0,49.7728118896484,44.8003082275391,3.24298000335693,11.6000003814697,36.0722808837891,,,657313,10.4,1.2,6.4,7.19999980926514,0.8,,,,
513319,513319,2015-02-14 17:00:00,463.0,175.5,77.25,64.25,,,,,1067898,,,,,,,,,
513321,513321,2015-02-14 17:00:00,375.0,124.75,65.25,39.0,,,,,182290,,,,,,,,,
513318,513318,2015-02-14 17:00:00,203.0,21.5,18.25,1.75,,,,,1067896,,,,,,,,,
513320,513320,2015-02-14 17:00:00,270.0,21.25,10.25,7.25,,,,,657310,,,,,,,,,
513314,513314,2015-02-14 18:00:00,206.0,504.0,108.25,258.25,,,,,859130,,,,,,,,,
513313,513313,2015-02-14 18:00:00,452.0,55.6059417724609,48.9121894836426,4.36555004119873,14.8000001907349,25.6447505950928,,,1376258,13.6,1.2,11.0,13.3000001907349,2.3,,,,
513312,513312,2015-02-14 18:00:00,463.0,133.0,63.0,45.5,,,,,859136,,,,,,,,,
513311,513311,2015-02-14 18:00:00,215.0,172.5,77.75,61.75,,,,,182288,,,,,,,,,
513310,513310,2015-02-14 18:00:00,270.0,73.75,39.5,22.5,,,,,859133,,,,,,,,,
513309,513309,2015-02-14 18:00:00,203.0,28.75,26.25,1.75,,,,,380491,,,,,,,,,
513308,513308,2015-02-14 18:00:00,375.0,123.5,69.0,35.5,,,,,885202,,,,,,,,,
513301,513301,2015-02-14 19:00:00,375.0,90.5,61.0,19.25,,,,,859127,,,,,,,,,
513302,513302,2015-02-14 19:00:00,270.0,52.75,31.75,14.0,,,,,885199,,,,,,,,,
513303,513303,2015-02-14 19:00:00,452.0,60.8653106689453,51.5418815612793,6.08058977127075,16.3999996185303,20.2563591003418,,,657307,14.9,1.5,12.9,15.0,2.1,,,,
513306,513306,2015-02-14 19:00:00,206.0,428.25,99.25,214.75,,,,,182286,,,,,,,,,
513305,513305,2015-02-14 19:00:00,203.0,36.0,31.5,2.75,,,,,182285,,,,,,,,,
513307,513307,2015-02-14 19:00:00,463.0,127.25,58.75,44.75,,,,,182287,,,,,,,,,
513304,513304,2015-02-14 19:00:00,215.0,173.5,72.25,66.0,,,,,657304,,,,,,,,,
513295,513295,2015-02-14 20:00:00,206.0,307.25,80.5,147.75,,,,,380489,,,,,,,,,
513294,513294,2015-02-14 20:00:00,375.0,104.75,61.5,28.25,,,,,182284,,,,,,,,,
513296,513296,2015-02-14 20:00:00,463.0,78.5,48.0,19.75,,,,,657301,,,,,,,,,
513299,513299,2015-02-14 20:00:00,270.0,51.25,33.5,11.5,,,,,1376256,,,,,,,,,
513298,513298,2015-02-14 20:00:00,203.0,40.25,35.5,3.25,,,,,885196,,,,,,,,,
513300,513300,2015-02-14 20:00:00,452.0,59.9568786621094,52.0200004577637,5.17630004882813,20.5,17.4124794006348,,,859124,16.9,3.6,14.6,16.8999996185303,2.3,,,,
513297,513297,2015-02-14 20:00:00,215.0,127.75,62.5,42.5,,,,,1376254,,,,,,,,,
513293,513293,2015-02-14 21:00:00,270.0,42.0,23.5,11.75,,,,,657292,,,,,,,,,
513292,513292,2015-02-14 21:00:00,452.0,68.3718795776367,54.6496887207031,8.94937992095947,20.0,12.4232301712036,,,657298,17.4,2.6,15.7,18.5,2.8,,,,
513291,513291,2015-02-14 21:00:00,375.0,131.0,66.5,42.0,,,,,657295,,,,,,,,,
513290,513290,2015-02-14 21:00:00,215.0,101.75,56.5,29.75,,,,,1039837,,,,,,,,,
513289,513289,2015-02-14 21:00:00,203.0,32.25,29.0,2.0,,,,,885193,,,,,,,,,
513288,513288,2015-02-14 21:00:00,463.0,96.5,51.25,29.75,,,,,859121,,,,,,,,,
513287,513287,2015-02-14 21:00:00,206.0,269.25,75.75,126.25,,,,,1376252,,,,,,,,,
513281,513281,2015-02-14 22:00:00,206.0,293.75,75.25,142.5,,,,,380487,,,,,,,,,
513280,513280,2015-02-14 22:00:00,452.0,67.1765594482422,47.1909408569336,13.0342903137207,20.0,14.5686101913452,,,1067894,17.0,3.0,14.3,17.5,3.2,,,,
513282,513282,2015-02-14 22:00:00,203.0,38.0,30.25,5.0,,,,,380485,,,,,,,,,
513285,513285,2015-02-14 22:00:00,463.0,131.5,55.25,49.5,,,,,182283,,,,,,,,,
513284,513284,2015-02-14 22:00:00,375.0,74.75,53.25,13.75,,,,,182282,,,,,,,,,
513283,513283,2015-02-14 22:00:00,215.0,125.25,58.25,43.75,,,,,657286,,,,,,,,,
513286,513286,2015-02-14 22:00:00,270.0,95.25,30.0,42.75,,,,,657289,,,,,,,,,
513278,513278,2015-02-14 23:00:00,206.0,367.75,77.5,189.0,,,,,380481,,,,,,,,,
513277,513277,2015-02-14 23:00:00,215.0,160.75,58.5,66.75,,,,,380483,,,,,,,,,
513276,513276,2015-02-14 23:00:00,375.0,71.25,47.0,15.75,,,,,885190,,,,,,,,,
513275,513275,2015-02-14 23:00:00,270.0,172.25,49.5,79.75,,,,,859118,,,,,,,,,
513274,513274,2015-02-14 23:00:00,203.0,86.5,41.75,29.25,,,,,1376250,,,,,,,,,
513273,513273,2015-02-14 23:00:00,452.0,62.8734397888184,47.6212501525879,9.94721984863281,21.7000007629395,12.2735595703125,,,657283,17.9,3.8,13.4,17.2999992370605,3.9,,,,
513279,513279,2015-02-14 23:00:00,463.0,70.0,40.75,19.25,,,,,182281,,,,,,,,,
513266,513266,2015-02-15 00:00:00,375.0,67.0,46.75,13.25,,,,,1376248,,,,,,,,,
513269,513269,2015-02-15 00:00:00,463.0,61.0,37.25,16.0,,,,,859115,,,,,,,,,
513267,513267,2015-02-15 00:00:00,452.0,39.716251373291,33.4049987792969,4.11608982086182,20.5,20.0900497436523,,,182280,16.5,4.0,13.1,17.0,3.9,,,,
513271,513271,2015-02-15 00:00:00,203.0,167.0,55.25,73.0,,,,,380477,,,,,,,,,
513272,513272,2015-02-15 00:00:00,270.0,251.25,61.5,123.75,,,,,1039835,,,,,,,,,
513270,513270,2015-02-15 00:00:00,206.0,349.5,80.0,175.5,,,,,380479,,,,,,,,,
513268,513268,2015-02-15 00:00:00,215.0,160.25,45.75,74.75,,,,,182279,,,,,,,,,
513265,513265,2015-02-15 01:00:00,463.0,82.5,42.75,25.75,,,,,1376246,,,,,,,,,
513264,513264,2015-02-15 01:00:00,375.0,137.0,54.0,54.0,,,,,182277,,,,,,,,,
513263,513263,2015-02-15 01:00:00,270.0,162.75,53.75,71.0,,,,,380475,,,,,,,,,
513262,513262,2015-02-15 01:00:00,215.0,148.25,47.25,66.0,,,,,1067892,,,,,,,,,
513261,513261,2015-02-15 01:00:00,452.0,45.3262481689453,40.1624984741211,3.36771011352539,21.7000007629395,16.9634494781494,,,182278,19.2,2.5,14.0,17.0,3.0,,,,
513260,513260,2015-02-15 01:00:00,206.0,345.0,83.0,170.75,,,,,859112,,,,,,,,,
513259,513259,2015-02-15 01:00:00,203.0,111.0,43.25,44.5,,,,,859109,,,,,,,,,
513254,513254,2015-02-15 02:00:00,206.0,253.5,68.5,120.5,,,,,1067890,,,,,,,,,
513252,513252,2015-02-15 02:00:00,452.0,41.4056282043457,37.0546913146973,2.8376100063324,21.8999996185303,23.549259185791,,,885187,18.9,3.0,14.5,18.6000003814697,4.1,,,,
513253,513253,2015-02-15 02:00:00,215.0,126.25,50.75,49.25,,,,,380473,,,,,,,,,
513255,513255,2015-02-15 02:00:00,203.0,122.75,43.75,51.75,,,,,1067888,,,,,,,,,
513257,513257,2015-02-15 02:00:00,463.0,48.5,30.0,12.25,,,,,182276,,,,,,,,,
513258,513258,2015-02-15 02:00:00,375.0,133.75,56.5,50.25,,,,,1039833,,,,,,,,,
513256,513256,2015-02-15 02:00:00,270.0,62.0,33.5,18.5,,,,,1376244,,,,,,,,,
513251,513251,2015-02-15 03:00:00,206.0,179.75,58.75,79.0,,,,,1067886,,,,,,,,,
513250,513250,2015-02-15 03:00:00,375.0,73.5,41.0,21.25,,,,,885184,,,,,,,,,
513249,513249,2015-02-15 03:00:00,463.0,40.75,24.75,10.5,,,,,380471,,,,,,,,,
513248,513248,2015-02-15 03:00:00,203.0,64.75,35.5,19.25,,,,,380469,,,,,,,,,
513247,513247,2015-02-15 03:00:00,215.0,62.75,41.5,13.75,,,,,1376242,,,,,,,,,
513246,513246,2015-02-15 03:00:00,452.0,33.5165596008301,25.3406295776367,5.33221006393433,20.1000003814697,40.7122802734375,,,657280,15.6,4.5,13.2,17.1000003814697,3.9,,,,
513245,513245,2015-02-15 03:00:00,270.0,12.0,10.5,1.0,,,,,657277,,,,,,,,,
513238,513238,2015-02-15 04:00:00,203.0,12.5,9.75,1.75,,,,,657271,,,,,,,,,
513239,513239,2015-02-15 04:00:00,270.0,15.75,14.25,1.25,,,,,885181,,,,,,,,,
513240,513240,2015-02-15 04:00:00,206.0,157.75,55.0,67.0,,,,,657274,,,,,,,,,
513244,513244,2015-02-15 04:00:00,452.0,32.3212509155273,22.9500007629395,6.11177015304565,19.1000003814697,39.5647506713867,,,859106,14.3,4.8,11.7,16.8999996185303,5.2,,,,
513242,513242,2015-02-15 04:00:00,215.0,36.0,27.5,5.25,,,,,1039831,,,,,,,,,
513243,513243,2015-02-15 04:00:00,375.0,47.0,33.0,9.0,,,,,1067884,,,,,,,,,
513241,513241,2015-02-15 04:00:00,463.0,26.5,17.25,6.0,,,,,380467,,,,,,,,,
513232,513232,2015-02-15 05:00:00,206.0,140.25,54.0,56.5,,,,,885175,,,,,,,,,
513231,513231,2015-02-15 05:00:00,375.0,45.25,31.5,9.25,,,,,1039829,,,,,,,,,
513233,513233,2015-02-15 05:00:00,270.0,19.0,16.75,1.5,,,,,885178,,,,,,,,,
513237,513237,2015-02-15 05:00:00,463.0,28.0,19.0,5.75,,,,,859103,,,,,,,,,
513235,513235,2015-02-15 05:00:00,452.0,32.2256317138672,25.0537490844727,4.67738008499146,19.7999992370605,33.0288391113281,,,1376240,14.9,4.9,11.8,16.0,4.2,,,,
513236,513236,2015-02-15 05:00:00,215.0,34.25,30.0,2.75,,,,,859100,,,,,,,,,
513234,513234,2015-02-15 05:00:00,203.0,15.75,10.5,3.25,,,,,1376238,,,,,,,,,
513230,513230,2015-02-15 06:00:00,463.0,27.0,18.75,5.5,,,,,1376236,,,,,,,,,
513229,513229,2015-02-15 06:00:00,215.0,63.75,43.5,13.25,,,,,885169,,,,,,,,,
513228,513228,2015-02-15 06:00:00,206.0,77.25,39.75,24.5,,,,,182275,,,,,,,,,
513227,513227,2015-02-15 06:00:00,203.0,15.0,13.0,1.25,,,,,182274,,,,,,,,,
513226,513226,2015-02-15 06:00:00,270.0,31.25,22.75,5.75,,,,,380463,,,,,,,,,
513225,513225,2015-02-15 06:00:00,375.0,49.75,35.75,9.0,,,,,885172,,,,,,,,,
513224,513224,2015-02-15 06:00:00,452.0,71.4318771362305,39.4931297302246,20.8299102783203,19.7000007629395,22.2520599365234,,,380465,16.2,3.5,12.9,16.6000003814697,3.7,,,,
513218,513218,2015-02-15 07:00:00,215.0,46.5,35.25,7.25,,,,,1376232,,,,,,,,,
513217,513217,2015-02-15 07:00:00,375.0,60.0,36.25,15.5,,,,,1376234,,,,,,,,,
513219,513219,2015-02-15 07:00:00,206.0,85.5,38.75,30.5,,,,,182271,,,,,,,,,
513223,513223,2015-02-15 07:00:00,463.0,41.0,24.25,11.0,,,,,182273,,,,,,,,,
513221,513221,2015-02-15 07:00:00,203.0,63.0,39.5,15.5,,,,,657268,,,,,,,,,
513222,513222,2015-02-15 07:00:00,270.0,36.5,20.5,10.5,,,,,182272,,,,,,,,,
513220,513220,2015-02-15 07:00:00,452.0,48.8643798828125,40.7840614318848,5.26983976364136,21.2000007629395,16.614200592041,,,1067882,16.3,4.9,13.3,17.8999996185303,4.6,,,,
513216,513216,2015-02-15 08:00:00,375.0,108.0,50.25,38.0,,,,,1067880,,,,,,,,,
513215,513215,2015-02-15 08:00:00,203.0,86.25,44.75,27.0,,,,,657265,,,,,,,,,
513214,513214,2015-02-15 08:00:00,206.0,113.0,48.75,41.75,,,,,859097,,,,,,,,,
513213,513213,2015-02-15 08:00:00,463.0,67.0,35.0,20.75,,,,,1039827,,,,,,,,,
513212,513212,2015-02-15 08:00:00,215.0,104.0,52.0,34.0,,,,,182270,,,,,,,,,
513211,513211,2015-02-15 08:00:00,452.0,50.1074981689453,39.3018798828125,7.04724979400635,24.7999992370605,14.1195802688599,,,1039825,19.8,5.0,16.9,22.2000007629395,5.3,,,,
513210,513210,2015-02-15 08:00:00,270.0,138.25,55.25,54.0,,,,,380461,,,,,,,,,
513203,513203,2015-02-15 09:00:00,375.0,105.75,51.0,35.75,,,,,1039823,,,,,,,,,
513204,513204,2015-02-15 09:00:00,203.0,75.25,40.0,23.0,,,,,380455,,,,,,,,,
513205,513205,2015-02-15 09:00:00,270.0,113.25,48.75,42.0,,,,,380457,,,,,,,,,
513207,513207,2015-02-15 09:00:00,463.0,81.0,41.75,25.5,,,,,1376230,,,,,,,,,
513208,513208,2015-02-15 09:00:00,206.0,106.75,47.25,38.5,,,,,1067876,,,,,,,,,
513209,513209,2015-02-15 09:00:00,215.0,108.5,54.0,35.5,,,,,1067878,,,,,,,,,
513206,513206,2015-02-15 09:00:00,452.0,43.6528091430664,35.6203117370605,5.23865985870361,28.2000007629395,19.9570007324219,,,380459,21.6,6.6,19.4,25.6000003814697,6.2,,,,
513202,513202,2015-02-15 10:00:00,203.0,72.0,37.0,23.25,,,,,859088,,,,,,,,,
513201,513201,2015-02-15 10:00:00,375.0,107.0,49.75,37.25,,,,,657262,,,,,,,,,
513200,513200,2015-02-15 10:00:00,215.0,129.75,58.5,46.5,,,,,885166,,,,,,,,,
513199,513199,2015-02-15 10:00:00,452.0,36.7678108215332,29.0221900939941,5.05156993865967,26.2999992370605,33.1286201477051,,,859091,19.3,7.0,18.1,25.2000007629395,7.1,,,,
513198,513198,2015-02-15 10:00:00,206.0,267.5,65.0,132.5,,,,,1376226,,,,,,,,,
513197,513197,2015-02-15 10:00:00,270.0,96.75,44.0,34.75,,,,,1376228,,,,,,,,,
513196,513196,2015-02-15 10:00:00,463.0,105.25,45.5,39.0,,,,,859094,,,,,,,,,
513190,513190,2015-02-15 11:00:00,215.0,131.75,58.5,47.5,,,,,1039821,,,,,,,,,
513189,513189,2015-02-15 11:00:00,452.0,30.1696891784668,23.2846908569336,4.49028015136719,26.6000003814697,40.0137901306152,,,380453,18.2,8.4,16.8,25.7999992370605,9.0,,,,
513191,513191,2015-02-15 11:00:00,203.0,26.75,20.5,4.25,,,,,885163,,,,,,,,,
513195,513195,2015-02-15 11:00:00,375.0,125.5,60.25,42.5,,,,,182269,,,,,,,,,
513193,513193,2015-02-15 11:00:00,206.0,262.0,69.75,125.0,,,,,1039819,,,,,,,,,
513192,513192,2015-02-15 11:00:00,463.0,106.0,48.25,37.75,,,,,859085,,,,,,,,,
513194,513194,2015-02-15 11:00:00,270.0,82.75,35.75,30.5,,,,,1067874,,,,,,,,,
513182,513182,2015-02-15 12:00:00,215.0,139.25,61.25,50.75,,,,,182267,,,,,,,,,
513183,513183,2015-02-15 12:00:00,463.0,116.75,49.75,44.0,,,,,657259,,,,,,,,,
513184,513184,2015-02-15 12:00:00,270.0,43.75,17.25,17.0,,,,,182268,,,,,,,,,
513188,513188,2015-02-15 12:00:00,375.0,141.25,66.0,49.25,,,,,1039817,,,,,,,,,
513186,513186,2015-02-15 12:00:00,206.0,267.5,73.75,126.5,,,,,1067870,,,,,,,,,
513187,513187,2015-02-15 12:00:00,452.0,31.4606304168701,22.9978103637695,5.51929998397827,26.0,44.9032516479492,,,1067872,17.1,8.9,15.3,23.7999992370605,8.5,,,,
513185,513185,2015-02-15 12:00:00,203.0,26.75,19.5,5.0,,,,,1067868,,,,,,,,,
513181,513181,2015-02-15 13:00:00,206.0,244.75,71.0,113.25,,,,,380449,,,,,,,,,
513180,513180,2015-02-15 13:00:00,203.0,30.0,19.75,7.0,,,,,859079,,,,,,,,,
513179,513179,2015-02-15 13:00:00,375.0,126.5,56.0,46.25,,,,,1039815,,,,,,,,,
513178,513178,2015-02-15 13:00:00,463.0,148.25,59.0,58.25,,,,,657256,,,,,,,,,
513177,513177,2015-02-15 13:00:00,270.0,53.5,26.75,17.75,,,,,859082,,,,,,,,,
513176,513176,2015-02-15 13:00:00,452.0,24.9581298828125,20.7028102874756,2.77523994445801,23.2999992370605,47.3479804992676,,,885160,16.0,7.3,14.0,22.7000007629395,8.7,,,,
513175,513175,2015-02-15 13:00:00,215.0,144.75,60.75,54.5,,,,,380451,,,,,,,,,
513168,513168,2015-02-15 14:00:00,215.0,143.75,64.5,51.5,,,,,859076,,,,,,,,,
513169,513169,2015-02-15 14:00:00,375.0,157.5,62.0,62.0,,,,,1376224,,,,,,,,,
513170,513170,2015-02-15 14:00:00,206.0,283.0,81.0,131.5,,,,,657253,,,,,,,,,
513172,513172,2015-02-15 14:00:00,463.0,133.5,58.0,49.25,,,,,885157,,,,,,,,,
513173,513173,2015-02-15 14:00:00,270.0,66.25,31.75,22.5,,,,,1067866,,,,,,,,,
513174,513174,2015-02-15 14:00:00,203.0,29.0,19.75,6.0,,,,,182266,,,,,,,,,
513171,513171,2015-02-15 14:00:00,452.0,27.3009395599365,22.4240608215332,3.18061995506287,24.0,48.3458290100098,,,1039813,15.8,8.2,14.0,23.3999996185303,9.4,,,,
513167,513167,2015-02-15 15:00:00,206.0,291.75,80.75,137.5,,,,,657250,,,,,,,,,
513166,513166,2015-02-15 15:00:00,270.0,59.5,30.25,19.0,,,,,1067864,,,,,,,,,
